host_id,host_response_rate,host_listings_count,host_total_listings_count,accommodates,minimum_nights,maximum_nights,minimum_minimum_nights,maximum_minimum_nights,minimum_maximum_nights,maximum_maximum_nights,availability_30,availability_60,availability_90,availability_365,number_of_reviews,number_of_reviews_ltm,number_of_reviews_l30d,availability_eoy,number_of_reviews_ly,estimated_occupancy_l365d,calculated_host_listings_count,calculated_host_listings_count_entire_homes,calculated_host_listings_count_private_rooms,calculated_host_listings_count_shared_rooms
552679,100,3.0,3.0,4.0,30.0,365.0,30.0,30.0,365.0,365.0,0,0,0,46,124.0,2.0,0.0,46,1.0,120,1.0,1.0,0.0,0.0
553964,100,2.0,2.0,2.0,50.0,70.0,50.0,50.0,70.0,70.0,23,53,69,127,12.0,0.0,0.0,127,0.0,0,1.0,1.0,0.0,0.0
306739,100,2.0,4.0,3.0,30.0,90.0,30.0,30.0,90.0,90.0,0,22,52,142,20.3,0.0,0.0,142,1.0,0,2.0,2.0,0.0,0.0
573316,0,1.0,1.0,2.0,30.0,730.0,30.0,30.0,730.0,730.0,0,0,0,0,1.0,0.0,0.0,0,0.0,0,1.0,0.0,1.0,0.0
181376,0,2.0,5.0,2.0,30.0,30.0,30.0,30.0,30.0,30.0,30,60,90,365,178.0,0.0,0.0,198,0.0,0,2.0,0.0,2.0,0.0
314582,100,2.0,4.0,2.0,30.0,730.0,30.0,30.0,730.0,730.0,12,13,43,318,20.3,3.0,1.0,151,2.0,180,2.0,0.0,2.0,0.0
567187,0,1.0,3.0,1.0,30.0,365.0,30.0,30.0,365.0,365.0,0,0,0,256,34.0,0.0,0.0,89,0.0,0,1.0,0.0,1.0,0.0
585166,60,1.0,2.0,2.0,30.0,30.0,30.0,30.0,30.0,30.0,0,19,49,49,41.0,0.0,0.0,49,0.0,0,1.0,1.0,0.0,0.0
497672,100,1.0,5.0,2.0,30.0,730.0,30.0,30.0,730.0,730.0,0,0,15,195,184.0,4.0,0.0,86,6.0,240,1.0,1.0,0.0,0.0
2248897,100,1.0,1.0,2.0,30.0,100.0,30.0,30.0,100.0,100.0,2,2,3,231,95.0,3.0,0.0,64,4.0,180,1.0,1.0,0.0,0.0
1121193,100,1.0,1.0,2.0,30.0,1125.0,30.0,30.0,1125.0,1125.0,0,0,13,288,12.0,0.0,0.0,121,0.0,0,1.0,1.0,0.0,0.0
1129218,100,1.0,1.0,1.0,30.0,1125.0,30.0,30.0,1125.0,1125.0,0,15,45,61,33.0,4.0,1.0,61,3.0,240,1.0,0.0,1.0,0.0
447754,0,2.0,3.0,2.0,30.0,365.0,30.0,30.0,365.0,365.0,0,0,0,137,38.0,4.0,0.0,0,5.0,240,1.0,1.0,0.0,0.0
1139574,0,1.0,2.0,1.0,30.0,30.0,30.0,30.0,30.0,30.0,29,59,89,89,36.0,0.0,0.0,89,0.0,0,1.0,0.0,1.0,0.0
918087,0,3.0,3.0,2.0,30.0,60.0,30.0,30.0,60.0,60.0,0,0,0,0,59.0,0.0,0.0,0,0.0,0,3.0,1.0,2.0,0.0
1153993,100,1.0,1.0,2.0,30.0,31.0,30.0,30.0,31.0,31.0,8,32,32,81,38.0,1.0,0.0,32,2.0,60,1.0,1.0,0.0,0.0
1164642,0,1.0,1.0,2.0,30.0,60.0,30.0,30.0,60.0,60.0,28,58,88,363,19.0,0.0,0.0,196,0.0,0,1.0,1.0,0.0,0.0
1158300,0,1.0,1.0,2.0,30.0,365.0,30.0,30.0,365.0,365.0,10,26,56,331,11.0,0.0,0.0,164,0.0,0,1.0,1.0,0.0,0.0
1177947,0,1.0,1.0,3.0,30.0,1125.0,30.0,30.0,1125.0,1125.0,0,0,0,199,101.0,3.0,0.0,32,5.0,180,1.0,1.0,0.0,0.0
959931,100,1.0,1.0,2.0,30.0,365.0,30.0,30.0,365.0,365.0,0,14,40,51,111.0,4.0,1.0,51,5.0,240,1.0,1.0,0.0,0.0
97797,0,1.0,1.0,5.0,30.0,180.0,30.0,30.0,180.0,180.0,25,53,81,351,93.0,2.0,0.0,184,2.0,120,1.0,1.0,0.0,0.0
105538,0,1.0,1.0,4.0,30.0,100.0,30.0,30.0,100.0,100.0,0,0,0,0,29.0,0.0,0.0,0,0.0,0,1.0,1.0,0.0,0.0
42273,100,3.0,3.0,2.0,30.0,365.0,30.0,30.0,365.0,365.0,11,11,11,189,20.3,0.0,0.0,22,0.0,0,3.0,3.0,0.0,0.0
120223,0,1.0,1.0,3.0,30.0,365.0,30.0,30.0,365.0,365.0,0,0,0,0,25.0,0.0,0.0,0,0.0,0,1.0,1.0,0.0,0.0
622855,100,2.0,5.0,2.0,30.0,1125.0,30.0,30.0,1125.0,1125.0,0,14,44,319,94.0,1.0,0.0,152,2.0,60,2.0,2.0,0.0,0.0
256161,100,4.0,9.0,5.0,30.0,90.0,30.0,30.0,90.0,90.0,11,18,48,64,131.0,0.0,0.0,64,2.0,0,4.0,2.0,2.0,0.0
663879,0,1.0,3.0,3.0,30.0,365.0,30.0,30.0,365.0,365.0,0,0,0,269,136.0,2.0,0.0,102,2.0,120,1.0,1.0,0.0,0.0
663384,100,1.0,1.0,4.0,2.0,60.0,2.0,4.0,60.0,60.0,9,16,25,25,48.0,6.0,0.0,25,4.0,77,1.0,0.0,1.0,0.0
680818,100,1.0,1.0,2.0,30.0,365.0,30.0,30.0,365.0,365.0,0,0,29,29,86.0,1.0,0.0,29,4.0,60,1.0,1.0,0.0,0.0
622866,0,1.0,2.0,4.0,30.0,180.0,30.0,30.0,180.0,180.0,0,15,45,320,193.0,0.0,0.0,153,0.0,0,1.0,1.0,0.0,0.0
687361,0,2.0,2.0,2.0,30.0,1125.0,30.0,30.0,1125.0,1125.0,30,60,90,365,41.0,0.0,0.0,198,0.0,0,2.0,0.0,2.0,0.0
277747,0,1.0,1.0,2.0,30.0,730.0,30.0,30.0,730.0,730.0,0,0,0,0,22.0,0.0,0.0,0,0.0,0,1.0,1.0,0.0,0.0
616825,100,3.0,6.0,4.0,30.0,365.0,30.0,30.0,365.0,365.0,30,60,90,365,30.0,0.0,0.0,198,0.0,0,2.0,1.0,1.0,0.0
1191142,0,1.0,1.0,2.0,30.0,730.0,30.0,30.0,1125.0,1125.0,29,59,89,364,92.0,0.0,0.0,197,0.0,0,1.0,0.0,1.0,0.0
1194377,0,1.0,1.0,2.0,30.0,90.0,30.0,30.0,90.0,90.0,0,0,0,0,8.0,0.0,0.0,0,0.0,0,1.0,1.0,0.0,0.0
292204,100,4.0,4.0,2.0,30.0,60.0,30.0,30.0,1125.0,1125.0,10,16,46,168,126.0,5.0,0.0,154,4.0,255,4.0,4.0,0.0,0.0
27848,0,2.0,4.0,3.0,30.0,365.0,30.0,30.0,365.0,365.0,0,0,0,0,31.0,0.0,0.0,0,0.0,0,2.0,0.0,2.0,0.0
1217241,90,1.0,3.0,2.0,3.0,31.0,1.0,3.0,31.0,31.0,2,2,3,135,20.3,44.0,0.2,23,45.0,255,1.0,0.0,1.0,0.0
842156,0,1.0,1.0,2.0,26.8,365.0,26.7,181.0,365.0,365.0,0,0,0,0,4.0,0.0,0.0,0,0.0,0,1.0,1.0,0.0,0.0
1012895,0,1.0,5.0,2.0,30.0,32.0,30.0,30.0,32.0,32.0,30,60,90,365,24.0,0.0,0.0,198,0.0,0,1.0,0.0,1.0,0.0
1234405,0,1.0,1.0,6.0,30.0,1125.0,30.0,30.0,1125.0,1125.0,0,8,12,219,39.0,0.0,0.0,52,0.0,0,1.0,1.0,0.0,0.0
124352,100,1.0,1.0,4.0,30.0,30.0,30.0,30.0,30.0,30.0,0,0,0,0,19.0,0.0,0.0,0,0.0,0,1.0,1.0,0.0,0.0
35935,90,6.0,6.0,2.0,30.0,730.0,30.0,30.0,730.0,730.0,0,2,2,158,76.0,3.0,0.0,2,2.0,180,6.0,0.0,6.0,0.0
127608,100,1.0,1.0,2.0,3.0,60.0,2.0,3.0,1125.0,1125.0,5,31,45,103,20.3,55.0,0.2,95,61.0,255,1.0,0.0,1.0,0.0
117287,100,4.0,6.0,2.0,30.0,360.0,30.0,30.0,360.0,360.0,14,14,39,314,75.0,0.0,0.0,147,1.0,0,4.0,3.0,1.0,0.0
135619,0,1.0,1.0,2.0,30.0,59.0,30.0,30.0,59.0,59.0,0,0,0,0,30.0,0.0,0.0,0,0.0,0,1.0,1.0,0.0,0.0
137292,0,1.0,1.0,2.0,30.0,90.0,30.0,30.0,90.0,90.0,0,0,0,0,4.0,0.0,0.0,0,0.0,0,1.0,0.0,1.0,0.0
299755,0,1.0,3.0,2.0,30.0,730.0,30.0,30.0,730.0,730.0,0,0,0,0,32.0,0.0,0.0,0,0.0,0,1.0,0.0,1.0,0.0
709334,100,1.0,4.0,2.0,30.0,120.0,30.0,30.0,120.0,120.0,23,53,83,358,18.0,0.0,0.0,191,0.0,0,1.0,1.0,0.0,0.0
715807,0,1.0,2.0,2.0,30.0,365.0,30.0,30.0,365.0,365.0,0,0,0,0,18.0,0.0,0.0,0,0.0,0,1.0,1.0,0.0,0.0
716064,89,2.0,3.0,6.0,30.0,90.0,30.0,30.0,90.0,90.0,17,47,77,352,114.0,0.0,0.0,185,0.0,0,1.0,1.0,0.0,0.0
718349,100,3.0,5.0,3.0,30.0,180.0,30.0,30.0,180.0,180.0,0,5,35,310,20.3,3.0,0.0,143,4.0,180,2.0,2.0,0.0,0.0
726333,100,1.0,1.0,2.0,4.0,1125.0,4.0,4.0,1125.0,1125.0,0,0,8,252,88.0,21.0,1.0,85,21.0,255,1.0,0.0,1.0,0.0
727084,0,1.0,1.0,2.0,30.0,365.0,30.0,30.0,365.0,365.0,0,0,0,0,19.0,0.0,0.0,0,0.0,0,1.0,1.0,0.0,0.0
722320,100,1.0,1.0,3.0,2.0,29.0,1.0,2.0,29.0,29.0,10,34,64,329,20.3,18.0,2.0,163,8.0,230,1.0,1.0,0.0,0.0
732535,100,2.0,2.0,3.0,3.0,25.0,3.0,3.0,25.0,25.0,17,43,68,329,20.3,33.0,3.0,162,30.0,255,2.0,1.0,1.0,0.0
417504,100,29.0,40.0,4.0,1.0,365.0,1.0,1.0,1125.0,1125.0,30,60,90,167,100.0,2.0,0.0,167,9.0,26,29.0,15.0,10.0,0.0
83257,17,2.0,3.0,3.0,30.0,1000.0,30.0,30.0,1000.0,1000.0,0,0,0,274,85.0,0.0,0.0,107,0.0,0,2.0,0.0,2.0,0.0
1236070,100,1.0,1.0,2.0,30.0,200.0,30.0,30.0,1125.0,1125.0,1,2,2,124,161.0,5.0,0.0,7,6.0,255,1.0,1.0,0.0,0.0
1236817,100,1.0,1.0,2.0,30.0,90.0,30.0,30.0,90.0,90.0,6,15,22,202,121.0,4.0,1.0,130,4.0,240,1.0,1.0,0.0,0.0
4166168,0,1.0,1.0,4.0,30.0,1125.0,30.0,30.0,1125.0,1125.0,0,0,0,0,40.0,0.0,0.0,0,0.0,0,1.0,1.0,0.0,0.0
1256874,0,1.0,3.0,1.0,30.0,120.0,30.0,30.0,120.0,120.0,23,53,83,358,57.0,0.0,0.0,191,0.0,0,1.0,1.0,0.0,0.0
1260921,100,3.0,5.0,2.0,30.0,30.0,30.0,30.0,30.0,30.0,0,0,0,199,121.0,1.0,0.0,32,1.0,60,3.0,0.0,3.0,0.0
1288460,100,1.0,3.0,2.0,2.0,30.0,2.0,2.0,30.0,30.0,27,57,76,351,20.3,16.0,3.0,184,14.0,205,1.0,0.0,1.0,0.0
1292250,0,1.0,1.0,2.0,30.0,30.0,30.0,30.0,30.0,30.0,0,0,0,0,5.0,0.0,0.0,0,0.0,0,1.0,1.0,0.0,0.0
137814,100,2.0,3.0,2.0,2.0,365.0,2.0,2.0,1125.0,1125.0,7,17,23,258,20.3,28.0,1.0,93,36.0,255,2.0,0.0,2.0,0.0
417504,100,29.0,40.0,4.0,1.0,180.0,1.0,1.0,1125.0,1125.0,27,57,87,162,49.0,8.0,0.0,162,12.0,102,29.0,15.0,10.0,0.0
417504,100,29.0,40.0,4.0,1.0,365.0,1.0,1.0,1125.0,1125.0,30,60,90,167,43.0,0.0,0.0,167,1.0,0,29.0,15.0,10.0,0.0
417504,100,29.0,40.0,4.0,1.0,365.0,1.0,1.0,1125.0,1125.0,30,60,90,167,49.0,0.0,0.0,167,0.0,0,29.0,15.0,10.0,0.0
417504,100,29.0,40.0,4.0,1.0,180.0,1.0,1.0,1125.0,1125.0,30,60,90,167,73.0,2.0,0.0,167,3.0,26,29.0,15.0,10.0,0.0
417504,100,29.0,40.0,4.0,1.0,365.0,1.0,1.0,1125.0,1125.0,29,54,83,156,12.0,0.0,0.0,156,0.0,0,29.0,15.0,10.0,0.0
417504,100,29.0,40.0,4.0,1.0,365.0,1.0,1.0,1125.0,1125.0,30,60,90,165,9.0,1.0,0.0,165,0.0,13,29.0,15.0,10.0,0.0
417504,100,29.0,40.0,4.0,1.0,360.0,1.0,1.0,1125.0,1125.0,0,0,0,0,14.0,0.0,0.0,0,1.0,0,29.0,15.0,10.0,0.0
417504,100,29.0,40.0,2.0,1.0,1125.0,1.0,1.0,1125.0,1125.0,28,58,88,165,33.0,0.0,0.0,165,2.0,0,29.0,15.0,10.0,0.0
417504,100,29.0,40.0,6.0,1.0,365.0,1.0,1.0,365.0,365.0,0,0,0,0,5.0,0.0,0.0,0,0.0,0,29.0,15.0,10.0,0.0
1302029,90,2.0,2.0,1.0,30.0,1125.0,30.0,30.0,1125.0,1125.0,0,0,0,0,51.0,3.0,0.0,0,5.0,180,2.0,1.0,1.0,0.0
47070269,0,1.0,1.0,2.0,4.0,1125.0,4.0,4.0,1125.0,1125.0,2,18,35,271,20.3,34.0,3.0,104,34.0,255,1.0,1.0,0.0,0.0
116599,0,3.0,5.0,3.0,30.0,730.0,30.0,30.0,730.0,730.0,29,59,89,364,92.0,0.0,0.0,197,0.0,0,3.0,1.0,2.0,0.0
143027,89,1.0,1.0,2.0,30.0,90.0,30.0,30.0,90.0,90.0,0,13,41,221,20.3,4.0,0.0,149,3.0,240,1.0,1.0,0.0,0.0
157798,0,1.0,1.0,2.0,30.0,999.0,30.0,30.0,999.0,999.0,0,0,0,0,102.0,0.0,0.0,0,0.0,0,1.0,0.0,1.0,0.0
165789,100,1.0,3.0,2.0,3.0,60.0,3.0,3.0,60.0,60.0,30,60,90,365,43.0,0.0,0.0,198,0.0,0,1.0,0.0,1.0,0.0
166532,100,1.0,1.0,2.0,2.0,45.0,1.0,2.0,1125.0,1125.0,10,25,39,79,20.3,39.0,4.0,52,43.0,255,1.0,1.0,0.0,0.0
168525,100,2.0,2.0,2.0,4.0,45.0,4.0,4.0,45.0,45.0,4,34,53,53,20.3,17.0,1.0,53,12.0,218,2.0,0.0,2.0,0.0
506779,100,3.0,3.0,4.0,30.0,365.0,30.0,30.0,365.0,365.0,0,7,37,312,26.0,0.0,0.0,145,1.0,0,2.0,2.0,0.0,0.0
315401,0,3.0,3.0,2.0,30.0,240.0,30.0,30.0,1125.0,1125.0,3,3,3,111,42.0,3.0,0.0,3,2.0,180,1.0,1.0,0.0,0.0
436599,0,1.0,1.0,3.0,30.0,60.0,30.0,30.0,60.0,60.0,0,0,0,0,55.0,0.0,0.0,0,0.0,0,1.0,1.0,0.0,0.0
1359611,0,1.0,1.0,3.0,26.8,365.0,26.7,28.0,365.0,365.0,0,0,0,0,9.0,0.0,0.0,0,0.0,0,1.0,1.0,0.0,0.0
1360043,0,1.0,1.0,2.0,30.0,365.0,30.0,30.0,365.0,365.0,0,0,0,0,143.0,0.0,0.0,0,0.0,0,1.0,0.0,1.0,0.0
32613,0,1.0,2.0,3.0,30.0,1000.0,30.0,30.0,1000.0,1000.0,0,0,0,0,4.0,0.0,0.0,0,0.0,0,1.0,1.0,0.0,0.0
1366070,100,3.0,5.0,4.0,30.0,70.0,30.0,30.0,70.0,70.0,29,59,89,364,35.0,0.0,0.0,197,0.0,0,1.0,1.0,0.0,0.0
1372786,0,1.0,2.0,2.0,30.0,365.0,30.0,30.0,365.0,365.0,0,0,0,0,19.0,0.0,0.0,0,0.0,0,1.0,0.0,1.0,0.0
1376778,0,1.0,1.0,2.0,30.0,90.0,30.0,30.0,90.0,90.0,0,0,0,0,75.0,0.0,0.0,0,0.0,0,1.0,1.0,0.0,0.0
417504,100,29.0,40.0,4.0,1.0,300.0,1.0,1.0,1125.0,1125.0,30,60,90,167,36.0,1.0,0.0,167,1.0,13,29.0,15.0,10.0,0.0
1304390,75,1.0,2.0,2.0,30.0,90.0,30.0,30.0,90.0,90.0,29,59,89,364,41.0,0.0,0.0,197,0.0,0,1.0,0.0,1.0,0.0
1307773,0,1.0,2.0,1.0,60.0,760.0,60.0,60.0,760.0,760.0,0,0,0,0,4.0,0.0,0.0,0,0.0,0,1.0,0.0,1.0,0.0
966806,100,1.0,1.0,2.0,30.0,1125.0,30.0,30.0,1125.0,1125.0,0,12,42,317,27.0,2.0,0.0,150,1.0,120,1.0,1.0,0.0,0.0
758441,0,4.0,4.0,1.0,30.0,365.0,30.0,30.0,365.0,365.0,30,60,90,365,7.0,0.0,0.0,198,0.0,0,4.0,0.0,4.0,0.0
1311870,0,1.0,1.0,2.0,30.0,30.0,30.0,30.0,30.0,30.0,0,0,0,0,48.0,0.0,0.0,0,0.0,0,1.0,1.0,0.0,0.0
1317343,100,1.0,1.0,1.0,30.0,365.0,30.0,30.0,365.0,365.0,22,52,76,351,209.0,1.0,0.0,184,1.0,60,1.0,0.0,1.0,0.0
194457,0,1.0,10.0,1.0,30.0,120.0,30.0,30.0,1125.0,1125.0,0,0,0,0,5.0,0.0,0.0,0,0.0,0,1.0,0.0,1.0,0.0
552343,100,1.0,3.0,2.0,3.0,10.0,3.0,3.0,10.0,10.0,2,31,61,328,21.0,6.0,1.0,161,3.0,77,1.0,0.0,1.0,0.0
417504,100,29.0,40.0,4.0,1.0,365.0,1.0,1.0,1125.0,1125.0,30,60,90,167,48.0,0.0,0.0,167,0.0,0,29.0,15.0,10.0,0.0
417504,100,29.0,40.0,4.0,1.0,365.0,1.0,1.0,1125.0,1125.0,30,60,90,167,31.0,1.0,0.0,167,1.0,13,29.0,15.0,10.0,0.0
110506,0,1.0,1.0,1.0,31.0,150.0,31.0,31.0,150.0,150.0,0,18,34,164,36.0,3.0,0.0,34,1.0,186,1.0,0.0,1.0,0.0
170510,0,2.0,4.0,4.0,30.0,30.0,30.0,30.0,30.0,30.0,0,0,0,0,20.3,0.0,0.0,0,0.0,0,2.0,2.0,0.0,0.0
184755,83,2.0,2.0,5.0,30.0,240.0,30.0,30.0,240.0,240.0,0,13,35,196,70.0,1.0,0.0,47,1.0,60,1.0,1.0,0.0,0.0
11481,56,6.0,13.0,2.0,30.0,60.0,30.0,30.0,60.0,60.0,29,59,89,364,220.0,0.0,0.0,197,0.0,0,4.0,1.0,3.0,0.0
188082,100,2.0,3.0,2.0,30.0,365.0,30.0,30.0,365.0,365.0,16,46,76,351,4.0,0.0,0.0,184,0.0,0,1.0,1.0,0.0,0.0
181376,0,2.0,5.0,2.0,30.0,30.0,30.0,30.0,30.0,30.0,30,60,90,365,20.3,0.0,0.0,198,0.0,0,2.0,0.0,2.0,0.0
198411,0,1.0,5.0,2.0,30.0,120.0,30.0,30.0,120.0,120.0,0,15,31,195,125.0,1.0,0.0,123,0.0,60,1.0,1.0,0.0,0.0
202249,0,1.0,1.0,4.0,30.0,1125.0,30.0,30.0,1125.0,1125.0,0,0,0,0,18.0,0.0,0.0,0,0.0,0,1.0,1.0,0.0,0.0
204539,100,11.0,11.0,2.6,30.0,730.0,30.0,30.0,730.0,730.0,30,60,90,365,13.0,0.0,0.0,198,0.0,0,10.0,8.0,2.0,0.0
204586,0,1.0,2.0,1.0,30.0,40.0,30.0,30.0,40.0,40.0,23,53,83,263,0.0,0.0,0.0,191,0.0,0,1.0,0.0,1.0,0.0
1632149,100,1.0,1.0,1.0,30.0,60.0,30.0,30.0,60.0,60.0,19,26,33,222,101.0,7.0,1.0,88,6.0,255,1.0,0.0,1.0,0.0
1366194,0,1.0,3.0,4.0,30.0,30.0,30.0,30.0,30.0,30.0,0,0,0,0,25.0,0.0,0.0,0,0.0,0,1.0,1.0,0.0,0.0
1644452,0,1.0,2.0,4.0,30.0,1125.0,30.0,30.0,1125.0,1125.0,0,0,0,0,18.0,0.0,0.0,0,0.0,0,1.0,1.0,0.0,0.0
1644999,100,2.0,2.0,2.0,30.0,42.0,30.0,30.0,42.0,42.0,0,19,49,229,82.0,3.0,0.0,157,3.0,180,1.0,1.0,0.0,0.0
1649300,100,1.0,1.0,5.0,30.0,150.0,30.0,30.0,150.0,150.0,0,20,36,296,20.3,3.0,0.0,129,4.0,180,1.0,1.0,0.0,0.0
92788,100,2.0,3.0,2.0,30.0,120.0,30.0,30.0,120.0,120.0,28,58,88,363,162.0,0.0,0.0,196,0.0,0,1.0,1.0,0.0,0.0
668564,0,1.0,1.0,2.0,30.0,30.0,30.0,30.0,30.0,30.0,0,0,0,0,36.0,0.0,0.0,0,0.0,0,1.0,1.0,0.0,0.0
1676487,0,2.0,2.0,4.0,30.0,1125.0,30.0,30.0,1125.0,1125.0,0,0,0,0,49.0,0.0,0.0,0,0.0,0,1.0,1.0,0.0,0.0
890215,0,6.0,7.0,4.0,30.0,1125.0,30.0,30.0,1125.0,1125.0,0,0,0,0,144.0,0.0,0.0,0,0.0,0,5.0,5.0,0.0,0.0
535128,0,1.0,1.0,2.0,30.0,40.0,30.0,30.0,40.0,40.0,0,0,0,0,11.0,0.0,0.0,0,0.0,0,1.0,0.0,1.0,0.0
1380060,100,1.0,1.0,4.0,30.0,200.0,30.0,30.0,1125.0,1125.0,0,21,36,36,129.0,0.0,0.0,36,0.0,0,1.0,1.0,0.0,0.0
1381171,0,1.0,1.0,4.0,30.0,30.0,30.0,30.0,30.0,30.0,4,34,64,64,0.0,0.0,0.0,64,0.0,0,1.0,1.0,0.0,0.0
1384559,100,2.0,3.0,2.0,30.0,50.0,30.0,30.0,50.0,50.0,3,3,4,98,20.3,2.0,0.0,26,2.0,120,1.0,1.0,0.0,0.0
1390947,0,1.0,1.0,2.0,30.0,30.0,30.0,30.0,30.0,30.0,0,0,0,0,8.0,0.0,0.0,0,0.0,0,1.0,1.0,0.0,0.0
1392440,0,1.0,1.0,6.0,30.0,365.0,30.0,30.0,365.0,365.0,0,0,0,0,11.0,0.0,0.0,0,0.0,0,1.0,1.0,0.0,0.0
1397115,100,2.0,2.0,4.0,30.0,360.0,30.0,30.0,360.0,360.0,0,0,27,302,83.0,2.0,0.0,135,5.0,120,2.0,1.0,1.0,0.0
519554,13,3.0,6.0,4.0,30.0,60.0,30.0,30.0,60.0,60.0,30,60,90,365,90.0,0.0,0.0,198,0.0,0,3.0,1.0,2.0,0.0
1402454,0,1.0,1.0,1.0,30.0,365.0,30.0,30.0,365.0,365.0,0,0,0,0,25.0,0.0,0.0,0,0.0,0,1.0,0.0,1.0,0.0
867225,100,2.0,3.0,2.0,30.0,730.0,30.0,30.0,730.0,730.0,0,15,29,208,135.0,2.0,0.0,41,1.0,120,2.0,0.0,2.0,0.0
8198,0,1.0,1.0,2.0,30.0,31.0,30.0,30.0,31.0,31.0,0,0,0,0,57.0,0.0,0.0,0,1.0,0,1.0,1.0,0.0,0.0
210746,100,3.0,3.0,2.0,30.0,1125.0,30.0,30.0,1125.0,1125.0,6,26,56,312,74.0,5.0,0.0,145,5.0,255,3.0,0.0,3.0,0.0
35935,90,6.0,6.0,3.0,30.0,365.0,30.0,30.0,365.0,365.0,6,18,26,301,28.0,1.0,0.0,134,3.0,60,6.0,0.0,6.0,0.0
164675,100,1.0,4.0,1.0,30.0,180.0,30.0,30.0,1125.0,1125.0,14,14,14,189,62.0,4.0,0.0,117,3.0,240,1.0,0.0,1.0,0.0
65610,50,5.0,11.0,2.0,60.0,180.0,60.0,60.0,180.0,180.0,11,35,35,285,1.0,0.0,0.0,118,0.0,0,3.0,2.0,1.0,0.0
1380703,0,1.0,1.0,4.0,30.0,120.0,30.0,30.0,120.0,120.0,0,0,0,0,1.0,0.0,0.0,0,0.0,0,1.0,1.0,0.0,0.0
1410714,100,2.0,2.0,1.0,30.0,70.0,30.0,30.0,70.0,70.0,16,46,76,166,32.0,0.0,0.0,166,0.0,0,2.0,1.0,1.0,0.0
1411399,70,9.0,29.0,2.0,30.0,760.0,30.0,30.0,760.0,760.0,30,60,90,365,19.0,0.0,0.0,198,0.0,0,3.0,1.0,2.0,0.0
1093220,0,2.0,3.0,1.0,30.0,60.0,30.0,30.0,1125.0,1125.0,0,0,0,0,39.0,0.0,0.0,0,0.0,0,2.0,1.0,1.0,0.0
1366310,0,2.0,2.0,2.0,30.0,1125.0,30.0,30.0,1125.0,1125.0,30,60,90,365,20.3,0.0,0.0,198,0.0,0,2.0,0.0,2.0,0.0
1415590,50,1.0,1.0,4.0,30.0,30.0,30.0,30.0,30.0,30.0,16,46,76,351,36.0,0.0,0.0,184,0.0,0,1.0,1.0,0.0,0.0
33188,100,4.0,4.0,2.0,30.0,40.0,30.0,30.0,40.0,40.0,28,58,88,363,3.0,0.0,0.0,196,0.0,0,4.0,4.0,0.0,0.0
1698391,100,5.0,7.0,1.0,30.0,1125.0,30.0,30.0,1125.0,1125.0,0,5,35,310,185.0,4.0,0.0,143,5.0,240,3.0,1.0,2.0,0.0
52043,0,1.0,2.0,2.0,30.0,1125.0,30.0,30.0,1125.0,1125.0,0,0,0,0,52.0,0.0,0.0,0,0.0,0,1.0,1.0,0.0,0.0
1251372,100,2.0,3.0,2.0,30.0,180.0,30.0,30.0,1125.0,1125.0,0,0,15,290,21.0,2.0,0.0,123,2.0,120,2.0,0.0,2.0,0.0
1740216,100,4.0,5.0,2.0,30.0,365.0,30.0,30.0,365.0,365.0,16,46,76,166,95.0,1.0,0.0,166,1.0,60,2.0,1.0,1.0,0.0
1732559,100,1.0,5.0,2.0,4.0,150.0,1.0,4.0,1125.0,1125.0,0,15,33,96,20.3,35.0,2.0,96,36.0,255,1.0,0.0,1.0,0.0
1503258,100,2.0,3.0,1.0,30.0,120.0,30.0,30.0,120.0,120.0,0,12,31,112,4.0,0.0,0.0,112,1.0,0,2.0,2.0,0.0,0.0
1745402,0,2.0,2.0,2.0,30.0,30.0,30.0,30.0,30.0,30.0,0,0,0,0,19.0,0.0,0.0,0,0.0,0,1.0,1.0,0.0,0.0
236421,0,2.0,4.0,1.0,30.0,31.0,30.0,30.0,31.0,31.0,0,0,0,0,0.0,0.0,0.0,0,0.0,0,2.0,0.0,2.0,0.0
244071,100,1.0,2.0,2.0,3.0,120.0,3.0,14.0,1125.0,1125.0,9,20,24,30,117.0,32.0,3.0,30,26.0,255,1.0,0.0,1.0,0.0
204539,100,11.0,11.0,4.0,30.0,365.0,30.0,30.0,365.0,365.0,30,60,90,365,33.0,0.0,0.0,198,0.0,0,10.0,8.0,2.0,0.0
204539,100,11.0,11.0,7.0,30.0,730.0,30.0,30.0,730.0,730.0,30,60,90,365,5.0,0.0,0.0,198,0.0,0,10.0,8.0,2.0,0.0
204539,100,11.0,11.0,2.6,30.0,730.0,30.0,30.0,730.0,730.0,30,60,90,365,16.0,0.0,0.0,198,0.0,0,10.0,8.0,2.0,0.0
253385,0,1.0,1.0,2.0,30.0,60.0,30.0,30.0,60.0,60.0,30,60,90,365,0.0,0.0,0.0,198,0.0,0,1.0,0.0,1.0,0.0
210746,100,3.0,3.0,2.0,3.0,1125.0,3.0,3.0,1125.0,1125.0,11,15,25,230,207.0,31.0,2.0,63,22.0,255,3.0,0.0,3.0,0.0
256161,100,4.0,9.0,5.0,30.0,90.0,30.0,30.0,90.0,90.0,0,0,0,0,144.0,1.0,0.0,0,0.0,60,4.0,2.0,2.0,0.0
